Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
156.73,105.7,40.490318,-3.392048,598.8,3,5,226.4,0.703,1,-0.016,0.003,0.014,-0.018,0.014,0.014,-1.559,0.002,-1.203,-0.172,0.052,2.848,2,22.65,0.77,2,105.7,120,1,1,3,2,40.490498,-3.391799,0.629,105.7,2
157.72,105.7,40.490139,-3.392303,599.7,3,5,226.8,0.352,1,0.012,-0.007,0.012,0.008,-0.012,0.019,-1.575,0.021,-1.196,-0.01,0.016,2.866,2,21.88,0.74,2,105.7,120,1,1,3,2,40.490318,-3.392048,1.158,109.1,2
158.75,109.1,40.489956,-3.392569,600.3,3,5,225.7,1.055,1,-0.022,0.007,-0.017,-0.013,0.007,-0.014,-1.57,0.021,-1.189,-0.131,0.026,2.89,2,20.42,0.67,2,109.1,120,1,1,3,2,40.489956,-3.392569,0.789,106.3,2
159.8,106,40.489594,-3.393047,600.3,3,5,225.7,0.703,1,0.007,0.043,-0.019,0.006,0.043,-0.026,-1.544,-0.004,-1.199,-0.455,0.142,2.859,2,19.81,0.67,2,106.3,120,1,1,3,2,40.489956,-3.392569,0.789,106.3,2
160.73,106,40.489594,-3.393047,600.3,3,5,225.7,0.352,1,-0.029,-0.002,-0.026,-0.024,0,-0.015,-1.533,-0.035,-1.213,-0.495,0.122,2.907,2,19.21,0.65,2,106,120,1,1,3,2,40.489777,-3.392804,1.016,106,2
161.71,105.1,40.489414,-3.393299,597.5,3,5,226.4,0.703,1,-0.006,-0.005,0.003,-0.003,-0.013,-0.003,-1.528,-0.032,-1.224,-0.242,0.128,2.81,2,17.76,0.61,2,105.1,120,1,1,3,2,40.489777,-3.392804,1.016,106,2
162.72,103.6,40.489235,-3.393552,596.4,3,5,227.1,1.406,1,-0.003,-0.067,-0.009,-0.016,-0.064,-0.004,-1.531,0.01,-1.217,0.172,0.153,3.03,1,16.47,0.57,3,103.6,120,1,1,3,2,40.489414,-3.393299,1.37,102.7,2
163.72,102.7,40.489067,-3.393778,596.9,3,5,226.8,0.352,1,0.007,-0.01,0.006,0,-0.015,0.003,-1.529,0.031,-1.201,0.313,0.037,2.953,2,15.69,0.55,3,102.7,120,1,1,3,2,40.489414,-3.393299,1.37,102.7,2
164.74,101.6,40.488884,-3.394017,596.2,3,5,225.7,1.406,1,-0.039,0.007,0.026,-0.034,0.005,0.024,-1.535,0.025,-1.194,0.242,-0.063,3.094,2,15.6,0.55,3,101.6,120,1,1,3,2,40.489067,-3.393778,1.194,100.7,2
165.75,100.7,40.488705,-3.394254,597.3,3,5,225.4,1.406,1,-0.028,0.007,0.033,-0.019,0.01,0.032,-1.574,0.015,-1.188,-0.354,-0.046,2.839,1,14.91,0.53,4,100.7,120,1,1,3,2,40.489067,-3.393778,1.194,100.7,2
166.72,101.2,40.488522,-3.39449,597.5,3,5,225,0.703,1,-0.042,-0.002,0.013,-0.01,-0.01,0.008,-1.595,0.004,-1.187,-0.96,0.047,2.908,2,14.47,0.52,5,101.2,120,1,1,3,2,40.488705,-3.394254,1.176,103.1,2
167.72,103.1,40.488338,-3.394729,595.8,3,5,225,0.352,1,-0.029,-0.011,0.013,-0.022,-0.01,0.001,-1.603,0.006,-1.188,0,0,2.959,0,13.77,0.48,5,103.1,120,1,1,3,2,40.488705,-3.394254,1.176,103.1,2
168.72,104.8,40.488152,-3.394968,595.9,3,5,225,0,1,-0.043,0.012,0,-0.025,0.009,0.008,-1.611,0.006,-1.19,0,0,2.959,0,45.24,1.55,4,104.8,120,1,1,3,2,40.488338,-3.39473,1.148,106.3,2
169.72,106.3,40.487965,-3.39521,596.7,3,5,224.6,0.352,1,-0.066,0.019,-0.001,-0.048,0.007,0,-1.622,0.005,-1.19,0,0,2.958,0,16.8,0.57,2,106.3,120,1,1,3,2,40.487965,-3.39521,0.65,108.8,2
170.71,108.8,40.487774,-3.395462,596.1,3,5,224.6,0.352,1,-0.033,-0.019,-0.024,-0.048,-0.009,-0.04,-1.596,0.004,-1.188,0,0,3.5,-1,18.74,0.62,2,108.8,120,1,1,3,2,40.487965,-3.39521,0.65,108.8,2
171.8,108.9,40.487385,-3.395974,596.4,3,5,224.3,0,1,-0.015,-0.025,-0.001,-0.02,0.002,-0.006,-1.576,0.013,-1.185,0,0,3.5,-1,20.4,0.67,2,109,120,1,1,3,2,40.487774,-3.395462,2.111,110.4,2
172.72,108.9,40.487385,-3.395974,596.4,3,5,224.3,0.352,1,0.001,-0.012,0.001,-0.004,-0.016,0.006,-1.579,0.026,-1.175,-0.04,-0.003,2.882,2,21.5,0.71,2,108.9,120,1,1,3,2,40.487774,-3.395462,2.111,110.4,2
173.72,110.4,40.48719,-3.396229,597.2,3,5,224.6,0.352,1,-0.03,0.014,-0.026,-0.014,0.012,-0.015,-1.577,0.03,-1.168,-0.242,0.082,2.827,2,22.37,0.73,1,110.4,120,1,1,3,2,40.487774,-3.395462,2.111,110.4,2
174.89,109.2,40.486801,-3.396713,598.3,3,5,222.9,1.406,1,0.001,-0.019,-0.013,-0.008,-0.008,-0.007,-1.565,0.03,-1.159,-0.374,0.2,2.857,2,24.05,0.79,1,109.3,120,1,1,3,2,40.48719,-3.396229,1.148,109.2,2
175.7,109.2,40.486801,-3.396713,598.3,3,5,222.9,1.758,1,0.024,0.029,0.001,0.001,0.003,0.007,-1.566,0.035,-1.15,-0.626,0.172,2.793,2,24.89,0.82,1,109.2,120,1,1,3,2,40.48719,-3.396229,1.148,109.2,2
176.73,109.1,40.486591,-3.396951,598,3,5,222.2,1.055,1,-0.034,0.022,0.002,-0.015,0.033,0.005,-1.575,0.008,-1.156,-0.717,0.165,2.81,2,25.3,0.83,1,109.1,120,1,1,3,2,40.486801,-3.396713,1.297,108.6,2
177.71,108.6,40.486389,-3.397183,597.5,3,5,222.2,0.703,1,-0.033,-0.017,0.003,-0.024,-0.016,0.004,-1.579,0.007,-1.159,-0.323,0.202,2.81,1,26.85,0.89,1,108.6,120,1,1,3,2,40.486801,-3.396713,1.297,108.6,2
178.73,109.6,40.486183,-3.397428,597.3,3,5,222.2,0,1,-0.006,0.011,0.027,-0.03,0.014,0.017,-1.584,0.027,-1.149,-0.172,0.277,2.835,1,27.78,0.91,1,109.6,120,1,1,3,2,40.486389,-3.397183,1.246,110.5,2
179.73,110.5,40.485981,-3.397669,596.6,3,5,221.5,0.703,1,-0.048,0.005,0.005,-0.058,-0.024,0.002,-1.586,0.065,-1.125,-0.182,0.185,2.654,2,29.57,0.96,1,110.5,120,1,1,3,2,40.486389,-3.397183,1.246,110.5,2
180.76,111.2,40.485771,-3.397901,596.6,3,5,220.1,2.109,1,-0.007,0.008,0.008,-0.008,0.014,0.003,-1.578,0.05,-1.118,-0.01,0.209,2.876,2,29.47,0.95,3,111.2,120,1,1,3,2,40.485981,-3.39767,1.189,112.2,2
181.73,112.2,40.485554,-3.398126,597.3,3,5,219.7,1.739,1,-0.01,-0.034,-0.02,-0.018,-0.022,-0.021,-1.558,0.04,-1.116,0.192,0.063,2.897,2,30.49,0.98,3,112.2,120,1,1,3,2,40.485981,-3.39767,1.189,112.2,2
182.73,111.3,40.485329,-3.398361,597.1,3,5,218.5,1.554,1,-0.015,0.042,-0.013,0.019,0.041,-0.025,-1.538,0.031,-1.111,0.172,-0.015,2.896,1,32.77,1.06,3,111.3,120,1,1,3,2,40.485554,-3.398126,1.279,110.4,2
183.7,110.4,40.485119,-3.398597,597.4,3,5,218,1.721,1,0.006,-0.026,0,0.008,-0.022,0.001,-1.536,0.023,-1.115,0.333,-0.008,2.846,2,34.4,1.12,4,110.4,120,1,1,3,2,40.485554,-3.398126,1.279,110.4,2
184.7,108.8,40.484898,-3.398819,596.9,3,5,218,0.5,1,0.047,-0.004,0.056,0.025,-0.038,0.046,-1.547,0.045,-1.1,0.475,0.044,2.803,2,36.04,1.19,4,108.8,120,1,1,3,2,40.485119,-3.398597,1.423,108.9,2
185.7,108.9,40.484684,-3.399034,596.3,3,5,217.3,0.764,1,0.038,0.015,0.046,0.002,0.021,0.044,-1.582,0.031,-1.094,0.444,0.027,2.72,2,38.03,1.26,3,108.9,120,1,1,3,2,40.485119,-3.398597,1.423,108.9,2
186.82,111.5,40.484238,-3.399473,597,3,5,216.4,1.623,1,-0.028,0.009,-0.017,-0.022,0.012,-0.015,-1.591,0.01,-1.104,0.333,-0.039,2.723,2,39.97,1.3,4,111,120,1,1,3,2,40.484684,-3.399034,1.335,111.5,2
187.81,111.5,40.484013,-3.399685,596.7,3,5,216.8,0.859,1,0.01,0.026,-0.031,0.012,0.023,-0.027,-1.574,-0.002,-1.111,0.253,-0.034,2.765,1,41.77,1.35,2,111.5,120,1,1,3,2,40.484684,-3.399034,1.335,111.5,2
188.7,111.5,40.484013,-3.399685,596.7,3,5,216.8,0.358,1,0.029,0.005,-0.013,-0.008,0.008,-0.019,-1.561,-0.008,-1.12,0.202,-0.028,2.801,2,43.68,1.41,2,111.5,120,1,1,3,2,40.484238,-3.399473,0.977,111.5,2
189.7,112.9,40.483772,-3.399936,596.2,3,5,216.9,0.516,1,-0.025,-0.01,-0.015,-0.022,0.014,-0.01,-1.548,-0.003,-1.131,0.202,-0.026,2.808,2,41.91,1.34,3,112.9,120,1,1,3,2,40.484013,-3.399685,1.479,112.6,2
190.71,112.6,40.483555,-3.400158,595.3,3,5,216.9,0.158,1,0.02,-0.032,-0.02,0.013,-0.022,-0.012,-1.534,0.008,-1.133,0.313,-0.028,2.842,2,49.58,1.58,3,112.6,120,1,1,3,2,40.484013,-3.399685,1.479,112.6,2
191.72,111.3,40.48333,-3.400384,594.5,3,5,216.9,0,1,0.001,0.024,0.009,0.007,0.009,-0.005,-1.526,0.013,-1.137,0.273,-0.065,2.824,2,44.01,1.42,3,111.3,120,1,1,3,2,40.483555,-3.400158,0.984,111.3,2
192.73,110.9,40.483097,-3.400603,595.4,3,5,217.6,0.636,1,-0.027,-0.001,0.001,-0.008,-0.001,0.007,-1.531,0.008,-1.145,0.182,-0.04,2.849,2,45.53,1.48,3,110.9,120,1,1,3,2,40.48333,-3.400384,1.274,110.4,2
193.82,110.6,40.482651,-3.401036,594.4,3,5,216.7,0.636,1,-0.001,0.023,0.021,0.009,0.008,0.013,-1.543,0.003,-1.154,0.162,-0.034,2.804,2,45.38,1.48,3,110.4,120,1,1,3,2,40.48333,-3.400384,1.274,110.4,2
194.71,110.6,40.482651,-3.401036,594.4,3,5,216.7,0.861,1,0.003,0.017,-0.006,-0.018,0.022,0.002,-1.55,-0.002,-1.161,0.232,-0.018,2.801,2,45.56,1.48,3,110.6,120,1,1,3,2,40.482872,-3.400815,1.33,110.8,2
195.71,110.8,40.482433,-3.40126,593.6,3,5,216.7,0.861,1,-0.068,-0.036,0.01,-0.035,-0.046,0.002,-1.549,0.023,-1.154,0.152,-0.069,2.799,2,46.99,1.53,3,110.8,120,1,1,3,2,40.482872,-3.400815,1.33,110.8,2
196.72,110.6,40.48222,-3.401468,592.1,4,5,216.3,0.348,1,-0.009,0.008,0.018,-0.019,0.011,0.013,-1.576,0.009,-1.159,-0.071,-0.008,2.723,2,46.7,1.52,2,110.6,120,1,1,3,2,40.482433,-3.40126,1.599,111.7,2
197.71,111.7,40.481987,-3.401683,591.4,4,5,216.3,0.348,1,0.026,0.002,-0.004,0.04,-0.003,0.004,-1.58,0.015,-1.162,-0.313,0.167,2.695,2,45.16,1.46,1,111.7,120,1,1,3,2,40.482433,-3.40126,1.599,111.7,2
198.71,113.3,40.48175,-3.401904,591.6,4,5,216.3,0,1,-0.006,0.05,-0.02,-0.019,0.044,-0.028,-1.567,0.005,-1.167,-0.636,0.144,2.862,2,45.9,1.46,1,113.3,120,1,1,3,2,40.481987,-3.401683,1.625,113.3,2
199.71,113.3,40.481522,-3.402115,591.4,3,5,216.3,0,1,0.018,0.063,-0.023,0.013,0.083,-0.012,-1.553,-0.043,-1.193,-0.626,0.234,2.84,2,44.83,1.42,1,113.3,120,1,1,3,2,40.481987,-3.401683,1.625,113.3,2
200.71,112.7,40.481297,-3.402339,591.9,3,5,216.3,0,1,-0.036,-0.028,-0.007,-0.024,-0.043,-0.009,-1.545,-0.005,-1.19,-0.384,0.149,2.906,2,42.69,1.36,1,112.7,120,1,1,3,2,40.481522,-3.402115,1.888,112.2,2
201.72,112.2,40.481071,-3.402553,591.4,3,5,216.3,0,1,-0.057,0.003,-0.004,-0.038,0.006,-0.009,-1.542,-0.007,-1.192,-0.202,0.135,2.912,2,41.62,1.34,1,112.2,120,1,1,3,2,40.481522,-3.402115,1.888,112.2,2
202.74,111.4,40.480846,-3.402776,590.2,3,5,216.3,0,1,-0.015,0.005,-0.005,0,0.004,-0.01,-1.537,-0.016,-1.199,0.131,0.104,2.852,2,-1,-1,1,111.4,120,1,1,3,2,40.481071,-3.402554,1.521,110.7,2
203.71,110.7,40.480633,-3.402994,589.7,3,5,216.9,0.555,1,0.004,-0.002,-0.012,-0.013,-0.001,-0.004,-1.532,-0.009,-1.202,0.535,0.09,2.79,2,-1,-1,1,110.7,120,1,1,3,2,40.481071,-3.402554,1.521,110.7,2
204.72,109.4,40.480412,-3.403215,589.4,3,5,216.9,0.526,1,0.031,-0.049,-0.007,0.011,-0.037,0.001,-1.52,-0.004,-1.204,0.96,0.059,2.819,2,-1,-1,1,109.4,120,1,1,3,2,40.480633,-3.402994,1.055,109.4,2
205.72,108.6,40.480206,-3.403428,588.8,3,5,216.7,0.243,1,0.014,0.027,0.014,-0.008,0.018,0.01,-1.516,0.003,-1.203,0,0,3.197,0,35.24,1.17,1,108.6,120,1,1,3,2,40.480633,-3.402994,1.055,109.4,2
206.71,107.2,40.479977,-3.403653,588.7,3,5,217.1,0.405,1,-0.025,0.022,0.009,-0.031,0.015,0.01,-1.52,-0.035,-1.225,0,0,3.193,0,39.18,1.32,1,107.2,120,1,1,3,1,40.480206,-3.403428,1.301,105.9,2
207.72,105.9,40.479771,-3.40386,588.2,3,5,217.1,0.405,1,-0.013,-0.01,0.001,-0.012,-0.007,0.004,-1.524,-0.04,-1.238,0,0,3.19,0,41.61,1.41,1,105.9,120,1,1,3,1,40.480206,-3.403428,1.301,105.9,2
208.73,104.8,40.479561,-3.404079,587.2,3,5,217.5,0.404,1,0.007,0.029,-0.002,0.022,0.019,0,-1.532,-0.029,-1.247,0.071,-0.115,3.103,2,-1,-1,2,104.8,120,1,1,3,1,40.479771,-3.40386,0.941,104.8,2
209.83,104.1,40.479179,-3.404506,586.2,3,5,221.1,2.36,1,-0.015,-0.002,0.029,-0.016,-0.005,0.024,-1.548,-0.022,-1.255,-0.101,-0.168,3.462,2,41.76,1.44,2,104.1,120,1,1,3,1,40.479771,-3.40386,0.941,104.8,2
210.82,105,40.478985,-3.404732,585.5,3,5,221.4,3.66,1,-0.026,-0.024,0.025,-0.024,-0.005,0.02,-1.578,-0.031,-1.27,0.071,0.011,2.86,1,41.17,1.42,2,104.1,120,1,1,3,1,40.479561,-3.404079,2.909,105,2
211.71,105,40.478985,-3.404732,585.5,3,5,221.4,2.02,1,0.015,0.015,0.029,-0.017,0.012,0.028,-1.596,-0.021,-1.274,0.141,-0.011,2.809,2,38.9,1.33,2,105,120,1,1,3,1,40.479561,-3.404079,2.909,105,2
212.71,106.6,40.478786,-3.404963,585.9,3,5,221.4,0.316,1,-0.016,0.011,-0.04,-0.006,0.001,-0.04,-1.588,-0.016,-1.281,0.051,-0.03,2.834,2,39.71,1.34,2,106.6,120,1,1,3,1,40.478985,-3.404733,1.65,108.1,2
213.72,108.1,40.478584,-3.405197,588,3,5,223.2,1.751,1,-0.018,0.003,-0.029,-0.014,0.033,-0.023,-1.57,-0.043,-1.3,0.242,0.038,2.892,2,40.81,1.36,2,108.1,120,1,1,3,1,40.478985,-3.404733,1.65,108.1,2
214.72,108.1,40.478382,-3.405435,584.8,3,5,223.2,1.801,1,0.032,-0.015,0.002,0.02,-0.015,-0.002,-1.559,-0.02,-1.303,0.162,-0.024,2.886,2,43.05,1.43,1,108.1,120,1,1,3,1,40.478584,-3.405197,1.596,107.9,2
215.72,107.9,40.478184,-3.405686,583.9,3,5,223.6,0.401,1,-0.029,0.038,0.013,-0.04,0.036,0.004,-1.554,-0.025,-1.306,-0.121,0.057,2.818,2,46,1.53,1,107.9,120,1,1,3,1,40.478584,-3.405197,1.596,107.9,2
216.78,107.6,40.477985,-3.405932,585,3,5,223.9,0.703,1,-0.024,0.066,0.001,0.007,0.039,-0.005,-1.557,-0.031,-1.319,-0.667,0.094,2.795,2,44.19,1.48,1,107.6,120,1,1,3,1,40.478184,-3.405686,1.304,108.1,2
217.72,108.1,40.477791,-3.406181,585.9,3,5,224.6,1.055,1,-0.008,-0.009,0.016,-0.021,-0.002,0.006,-1.56,-0.059,-1.34,-0.707,0.117,2.81,2,44.82,1.49,1,108.1,120,1,1,3,1,40.478184,-3.405686,1.304,108.1,2
218.7,108.1,40.4776,-3.406442,586.5,3,5,226.4,2.461,1,0.021,0.055,0.002,-0.024,0.045,-0.006,-1.568,-0.057,-1.359,-0.717,0.159,2.829,2,45.66,1.52,1,108.1,120,1,1,3,1,40.477791,-3.406182,0.776,108.1,2
219.8,109.1,40.477238,-3.40696,583.7,3,5,228.5,2.812,1,-0.031,-0.003,0.02,-0.029,-0.011,0.012,-1.568,-0.04,-1.368,-0.586,0.176,2.935,2,47.57,1.57,1,108.8,120,1,1,3,1,40.4776,-3.406442,0.869,108.8,2
220.7,109.1,40.477238,-3.40696,583.7,3,5,228.5,2.109,1,-0.017,-0.001,-0.015,-0.01,0.013,-0.012,-1.569,-0.075,-1.392,-0.374,0.095,2.866,2,51.39,1.7,1,109.1,120,1,1,3,1,40.477417,-3.406702,0.661,109.1,2
221.72,109.9,40.477058,-3.407234,583.7,3,5,230.3,2.812,1,-0.038,-0.017,-0.027,-0.034,-0.023,-0.031,-1.555,-0.054,-1.398,-0.182,0.164,2.794,2,53.42,1.75,1,109.9,120,1,1,3,1,40.477238,-3.40696,1.136,109.1,2
222.7,109.1,40.476887,-3.407514,584.3,3,5,231.3,2.812,1,0.015,0.008,-0.022,0.006,-0.012,-0.01,-1.544,-0.032,-1.394,0.263,0.16,2.909,1,49.45,1.63,1,109.1,120,1,1,3,1,40.477238,-3.40696,1.136,109.1,2
223.73,108,40.476715,-3.407788,583.9,3,5,231.3,1.055,1,-0.031,-0.005,-0.013,-0.03,0.011,-0.013,-1.54,-0.041,-1.399,-0.02,0.142,2.392,2,-1,-1,1,108,120,1,1,3,1,40.476887,-3.407514,1.104,106.9,2
224.83,106.1,40.476391,-3.408337,583.3,3,5,233.1,1.055,1,0.003,-0.035,0.011,0.007,-0.032,0.008,-1.543,-0.022,-1.397,0.01,0.175,2.462,1,-1,-1,1,106.9,120,1,1,3,1,40.476887,-3.407514,1.104,106.9,2
225.72,106.1,40.476391,-3.408337,583.3,3,5,233.1,1.758,1,-0.006,0.019,0.013,0.006,-0.003,0.017,-1.558,-0.013,-1.389,-0.04,0.063,2.291,1,-1,-1,1,106.1,120,1,1,3,1,40.476551,-3.408059,1.466,106.2,2
226.72,106.2,40.476238,-3.408611,583.6,3,5,233.1,0.703,1,-0.005,0.038,0.003,-0.006,0.046,-0.002,-1.561,-0.061,-1.407,0.03,0.069,2.569,1,44.23,1.5,2,106.2,120,1,1,3,1,40.476551,-3.408059,1.466,106.2,2
227.76,106.2,40.476082,-3.408886,584.6,3,5,234.1,1.055,1,-0.032,0.008,-0.013,-0.021,-0.01,-0.006,-1.557,-0.049,-1.414,0.131,0.094,2.122,1,-1,-1,2,106.2,120,1,1,3,1,40.476238,-3.408611,1.041,106.2,2
228.72,105.7,40.475929,-3.409167,583.9,3,5,235.5,2.461,1,-0.003,-0.008,0,-0.011,-0.028,0.006,-1.566,-0.051,-1.421,0.222,0.035,2.117,1,44.88,1.53,1,105.7,120,1,1,3,1,40.476238,-3.408611,1.041,106.2,2
229.71,106,40.47578,-3.409458,583.3,3,5,236.6,2.461,1,-0.029,-0.022,0.012,-0.021,-0.023,0.007,-1.566,-0.033,-1.42,0,0.033,2.037,1,-1,-1,1,106,120,1,1,3,1,40.475929,-3.409167,1.342,105.9,2
230.83,106.1,40.475491,-3.41004,584.2,3,5,237.3,1.758,1,-0.035,-0.009,-0.004,-0.025,-0.016,0.007,-1.576,-0.003,-1.402,0,0,2.951,0,44.66,1.52,2,105.9,120,1,1,3,1,40.475929,-3.409167,1.342,105.9,2
231.74,106.1,40.475491,-3.41004,584.2,3,5,237.3,0.703,1,0.003,0.04,-0.017,-0.006,0.033,-0.005,-1.574,-0.032,-1.408,0,0,2.944,0,43.97,1.49,2,106.1,120,1,1,3,1,40.475632,-3.40975,1.173,106.5,2
232.88,105.9,40.475212,-3.410625,583.9,3,5,239.4,2.109,1,-0.088,0.042,-0.021,-0.054,0.027,-0.025,-1.559,-0.055,-1.423,0,0,2.936,0,42.77,1.45,2,106.5,120,1,1,3,1,40.475346,-3.410331,1.026,105.9,2
233.74,105.9,40.475212,-3.410625,583.9,3,5,239.4,2.109,1,-0.011,-0.085,0.012,-0.014,-0.056,-0.003,-1.543,-0.051,-1.423,0.949,0.048,2.892,2,17.74,0.6,3,105.9,120,1,1,3,1,40.475346,-3.410331,1.026,105.9,2
234.73,104.4,40.475079,-3.410924,583.8,3,5,240.8,2.812,1,-0.028,0.001,-0.023,-0.007,0.015,-0.022,-1.541,-0.05,-1.423,0.909,-0.034,3.004,2,21.61,0.74,3,104.4,120,1,1,3,1,40.475079,-3.410924,0.667,103,2
235.72,103,40.474953,-3.411226,584.3,3,5,241.2,1.758,1,-0.059,0.023,0.012,-0.019,0.011,0.019,-1.554,-0.056,-1.434,0.697,-0.035,3.004,1,24.57,0.86,4,103,120,1,1,3,1,40.475079,-3.410924,0.667,103,2
236.7,102.7,40.474831,-3.411522,585.4,3,5,242.2,1.406,1,0.032,-0.046,0.009,0.028,-0.027,0.02,-1.566,-0.029,-1.434,0.808,-0.01,2.893,2,26.51,0.93,4,102.7,120,1,1,3,1,40.474953,-3.411226,1.613,103,2
237.86,103.1,40.474602,-3.412127,584.5,3,5,244,2.109,1,-0.038,-0.037,0.018,-0.029,-0.027,0.008,-1.58,-0.016,-1.431,0.929,-0.051,2.832,2,30.41,1.06,5,103,120,1,1,3,1,40.474716,-3.411824,0.641,103.1,2
238.71,103.1,40.474602,-3.412127,584.5,3,5,244,1.758,1,-0.063,0.028,-0.007,-0.035,0.023,-0.011,-1.575,-0.019,-1.426,0.798,-0.047,2.964,2,39.46,1.38,4,103.1,120,1,1,3,1,40.474716,-3.411824,0.641,103.1,2
239.7,103.4,40.474487,-3.41243,584.6,3,5,244,0.703,1,-0.005,0.023,0.002,-0.002,0.023,-0.002,-1.567,-0.037,-1.429,0.747,-0.067,2.868,2,42.82,1.49,4,103.4,120,1,1,3,1,40.474602,-3.412127,1.896,103.3,2
240.7,103.3,40.474377,-3.412735,584.6,3,5,245,1.055,1,-0.018,-0.016,-0.01,-0.028,-0.014,0.002,-1.579,-0.036,-1.434,0.828,-0.049,2.933,2,43.99,1.53,3,103.3,120,1,1,3,1,40.474602,-3.412127,1.896,103.3,2
241.74,103,40.474274,-3.413044,585.1,3,5,246.1,2.109,1,-0.048,0.003,-0.014,-0.036,-0.013,0.011,-1.594,-0.017,-1.428,0.758,-0.014,2.818,2,42.15,1.47,3,103,120,1,1,3,1,40.474377,-3.412736,0.71,103,2
242.7,103.6,40.474171,-3.413349,585.2,3,5,246.4,1.406,1,-0.001,0.002,0.04,-0.024,-0.012,0.053,-1.622,-0.008,-1.42,0.606,-0.049,2.806,2,38.95,1.35,3,103.6,120,1,1,3,1,40.474274,-3.413044,0.736,103.6,2
243.72,105.5,40.474068,-3.413657,585.6,3,5,246.8,0.703,1,-0.034,0.058,-0.05,-0.029,0.05,-0.048,-1.61,-0.039,-1.427,0.212,-0.095,2.878,2,34.62,1.18,3,105.5,120,1,1,3,1,40.474171,-3.41335,0.642,105.5,2
244.7,107.2,40.473969,-3.413982,586.7,3,5,247.5,1.055,1,-0.004,0.01,-0.012,-0.018,0.002,-0.025,-1.566,-0.048,-1.435,-0.061,-0.076,2.987,2,31.83,1.07,3,107.2,120,1,1,3,1,40.474068,-3.413657,0.672,107.2,2
245.8,103.7,40.473789,-3.414619,587.1,3,5,249.6,2.109,1,-0.044,0.057,0.018,-0.043,0.062,0.004,-1.553,-0.065,-1.442,-0.636,-0.081,3.383,2,29.98,1.03,2,104.9,120,1,1,3,1,40.473969,-3.413983,0.804,104.9,2
246.73,103.7,40.473789,-3.414619,587.1,3,5,249.6,2.109,1,-0.015,0.008,0.008,0,-0.004,0.02,-1.573,-0.059,-1.45,-0.616,-0.018,3.033,2,27.92,0.97,2,103.7,120,1,1,3,1,40.473873,-3.414307,0.671,103.7,2
247.73,103,40.473701,-3.414939,588,3,5,251,2.109,1,0.007,-0.03,0.005,0.006,-0.013,0.001,-1.571,-0.064,-1.465,0,0,2.935,0,24.55,0.86,2,103,120,1,1,3,1,40.473789,-3.414619,0.712,103,2
248.71,103.1,40.473625,-3.415257,589.7,3,5,252.4,2.812,1,-0.039,-0.071,-0.025,-0.014,-0.065,-0.019,-1.565,-0.037,-1.452,-0.354,-0.035,2.96,2,23.1,0.81,2,103.1,120,1,1,3,1,40.473701,-3.414939,0.703,103.1,2
249.78,102.7,40.473549,-3.415582,591.1,3,5,252.4,1.406,1,-0.03,-0.013,-0.02,-0.012,-0.021,-0.014,-1.545,-0.005,-1.434,-0.162,0.065,2.86,1,21.62,0.76,2,102.7,120,1,1,3,1,40.473625,-3.415257,0.697,102.7,2
250.71,101.8,40.473476,-3.415904,591.3,3,5,252.4,0,1,0.012,-0.022,-0.004,0.011,-0.021,-0.008,-1.532,0.018,-1.418,-0.111,0.063,2.823,2,20.64,0.73,2,101.8,120,1,1,3,1,40.473549,-3.415583,0.935,101.8,2
251.71,100.2,40.473404,-3.416227,592.1,3,5,252.1,0.352,1,-0.015,-0.017,0.036,-0.009,-0.02,0.021,-1.538,0.026,-1.396,-0.071,0.062,2.916,2,20.48,0.74,2,100.2,120,1,1,3,1,40.473476,-3.415904,0.655,100.2,2
252.71,99.6,40.473328,-3.416534,591.1,3,5,252.4,0.352,1,0.009,-0.013,0.038,-0.01,0.001,0.037,-1.567,0.025,-1.377,-0.152,0.056,2.794,2,19.77,0.71,1,99.6,120,1,1,3,1,40.473404,-3.416228,1.256,100,2
